trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_intensity
61247,2019,WA,IN,RETA1,COPP1,7.5,103811.955,2.0,2.0,103811.955,103811.955,13841.594
53543,2019,US,IN,BUSIN,MOTOR,17.71,102432.771,1.0,1.0,102432.771,102432.771,5783.894466
58209,2019,WA,IN,CONST,WHOLE,3.61,101843.444,3.0,3.0,101843.444,101843.444,28211.480332
10464,2019,CN,IN,RUBBE,HOTEL,8.67,99530.014,2.0,2.0,99530.014,99530.014,11479.81707
53586,2019,US,IN,BUSIN,TRANS,17.18,99386.933,1.0,1.0,99386.933,99386.933,5785.036845
58100,2019,WA,IN,CONST,AUXIL,3.51,98930.326,3.0,3.0,98930.326,98930.326,28185.278063
10498,2019,CN,IN,RUBBE,POSTT,8.61,98876.675,2.0,2.0,98876.675,98876.675,11483.934379
58135,2019,WA,IN,CONST,FISHF,3.49,98345.761,3.0,3.0,98345.761,98345.761,28179.301146
58316,2019,WA,IN,CROPS,RECRE,7.53,98101.981,2.0,2.0,98101.981,98101.981,13028.151527
9456,2019,CN,IN,MACHI,ELECT,9.05,97299.96,2.0,2.0,97299.96,97299.96,10751.376796
62147,2019,WA,IN,WHOLE,BRICK,3.74,96563.316,2.0,2.0,96563.316,96563.316,25819.068449
8467,2019,CN,IN,BASIC,RADIO,17.86,96096.71,1.0,1.0,96096.71,96096.71,5380.554871
58139,2019,WA,IN,CONST,FOUND,3.37,95070.965,3.0,3.0,95070.965,95070.965,28210.968843
58194,2019,WA,IN,CONST,SALEM,3.36,94853.87,3.0,3.0,94853.87,94853.87,28230.318452
8460,2019,CN,IN,BASIC,OFFIC,17.6,94698.109,1.0,1.0,94698.109,94698.109,5380.574375
62154,2019,WA,IN,WHOLE,COLLE,3.6,92960.792,2.0,2.0,92960.792,92960.792,25822.442222
59338,2019,WA,IN,LANDT,BUSIN,11.82,92645.478,1.0,1.0,92645.478,92645.478,7838.026904
59341,2019,WA,IN,LANDT,CERAM,11.69,91631.822,1.0,1.0,91631.822,91631.822,7838.479213
9463,2019,CN,IN,MACHI,FOUND,8.47,90990.379,2.0,2.0,90990.379,90990.379,10742.665762
53581,2019,US,IN,BUSIN,SUPPO,15.67,90683.409,1.0,1.0,90683.409,90683.409,5787.07141
59340,2019,WA,IN,LANDT,CEMEN,11.56,90642.882,1.0,1.0,90642.882,90642.882,7841.079758
10375,2019,CN,IN,RADIO,HOTEL,17.02,88864.6,1.0,1.0,88864.6,88864.6,5221.186839
53549,2019,US,IN,BUSIN,NONME,15.32,88640.971,1.0,1.0,88640.971,88640.971,5785.964164
53590,2019,US,IN,BUSIN,WEARI,15.31,88576.236,1.0,1.0,88576.236,88576.236,5785.515088
58161,2019,WA,IN,CONST,MOTOR,3.12,87952.128,3.0,3.0,87952.128,87952.128,28189.784615
58279,2019,WA,IN,CROPS,CROPS,6.72,87591.69,2.0,2.0,87591.69,87591.69,13034.477679
62173,2019,WA,IN,WHOLE,INSUR,3.38,87341.287,2.0,2.0,87341.287,87341.287,25840.617456
58138,2019,WA,IN,CONST,FORES,3.07,86555.366,3.0,3.0,86555.366,86555.366,28193.930293
55555,2019,US,IN,POSTT,CONST,16.93,85929.18,1.0,1.0,85929.18,85929.18,5075.556999
59372,2019,WA,IN,LANDT,FOUND,10.9,85452.563,1.0,1.0,85452.563,85452.563,7839.684679
58147,2019,WA,IN,CONST,INSUR,3.02,85069.182,3.0,3.0,85069.182,85069.182,28168.603311
10547,2019,CN,IN,TEXTI,93197,7.49,84631.352,2.0,2.0,84631.352,84631.352,11299.245928
53510,2019,US,IN,BUSIN,FABRI,14.59,84400.38,1.0,1.0,84400.38,84400.38,5784.810144
61303,2019,WA,IN,RETA1,RETA1,6.04,83599.759,2.0,2.0,83599.759,83599.759,13841.019702
61313,2019,WA,IN,RETA1,TRAN1,5.98,82715.117,2.0,2.0,82715.117,82715.117,13831.959365
59376,2019,WA,IN,LANDT,GLASS,10.5,82334.204,1.0,1.0,82334.204,82334.204,7841.352762
53552,2019,US,IN,BUSIN,PADDY,14.18,82029.047,1.0,1.0,82029.047,82029.047,5784.841114
62142,2019,WA,IN,WHOLE,BASIC,3.17,81924.708,2.0,2.0,81924.708,81924.708,25843.756467
10481,2019,CN,IN,RUBBE,MOTOR,7.09,81394.818,2.0,2.0,81394.818,81394.818,11480.228209
10509,2019,CN,IN,RUBBE,RENTI,7.09,81380.978,2.0,2.0,81380.978,81380.978,11478.276164
53559,2019,US,IN,BUSIN,PREC1,13.64,78935.981,1.0,1.0,78935.981,78935.981,5787.095381
10492,2019,CN,IN,RUBBE,PAPER,6.75,77513.249,2.0,2.0,77513.249,77513.249,11483.444296
10397,2019,CN,IN,RADIO,PRINT,14.73,76917.302,1.0,1.0,76917.302,76917.302,5221.812763
53575,2019,US,IN,BUSIN,RUBBE,13.18,76250.164,1.0,1.0,76250.164,76250.164,5785.293171
10366,2019,CN,IN,RADIO,FABRI,14.46,75483.783,1.0,1.0,75483.783,75483.783,5220.178631
63679,2019,WF,IN,CROPS,MEATA,5.77,75208.577,2.0,2.0,75208.577,75208.577,13034.415425
59379,2019,WA,IN,LANDT,HOTEL,9.36,73361.857,1.0,1.0,73361.857,73361.857,7837.805235
59411,2019,WA,IN,LANDT,PAPER,9.33,73167.055,1.0,1.0,73167.055,73167.055,7842.128081
10571,2019,CN,IN,TEXTI,FABRI,6.47,73111.037,2.0,2.0,73111.037,73111.037,11300.005719
9465,2019,CN,IN,MACHI,GASDI,6.79,72958.968,2.0,2.0,72958.968,72958.968,10745.061561
53522,2019,US,IN,BUSIN,HEALT,12.51,72400.972,1.0,1.0,72400.972,72400.972,5787.447802
58190,2019,WA,IN,CONST,RESEA,2.55,72000.668,3.0,3.0,72000.668,72000.668,28235.556078
55545,2019,US,IN,POSTT,BUSIN,14.18,71990.262,1.0,1.0,71990.262,71990.262,5076.887306
59351,2019,WA,IN,LANDT,COPP1,9.17,71850.948,1.0,1.0,71850.948,71850.948,7835.435987
58206,2019,WA,IN,CONST,WASTE,2.54,71625.278,3.0,3.0,71625.278,71625.278,28198.928346
53561,2019,US,IN,BUSIN,PRINT,12.23,70770.012,1.0,1.0,70770.012,70770.012,5786.591333
61316,2019,WA,IN,RETA1,VEGET,5.07,70182.271,2.0,2.0,70182.271,70182.271,13842.657002
58195,2019,WA,IN,CONST,SEACO,2.49,70087.579,3.0,3.0,70087.579,70087.579,28147.622088
10505,2019,CN,IN,RUBBE,REALE,6.03,69241.286,2.0,2.0,69241.286,69241.286,11482.800332
59367,2019,WA,IN,LANDT,FISH5,8.82,69118.012,1.0,1.0,69118.012,69118.012,7836.509297
61281,2019,WA,IN,RETA1,MEMBE,4.98,68874.273,2.0,2.0,68874.273,68874.273,13830.175301
62212,2019,WA,IN,WHOLE,SUGAR,2.65,68460.951,2.0,2.0,68460.951,68460.951,25834.321132
62194,2019,WA,IN,WHOLE,PLANT,2.64,68147.582,2.0,2.0,68147.582,68147.582,25813.47803
8438,2019,CN,IN,BASIC,CRUDE,12.64,68017.423,1.0,1.0,68017.423,68017.423,5381.125237
59360,2019,WA,IN,LANDT,ELEC3,8.64,67703.331,1.0,1.0,67703.331,67703.331,7836.033681
58101,2019,WA,IN,CONST,BASIC,2.4,67537.939,3.0,3.0,67537.939,67537.939,28140.807917
53584,2019,US,IN,BUSIN,TRAN1,11.57,66932.656,1.0,1.0,66932.656,66932.656,5785.017805
61299,2019,WA,IN,RETA1,REALE,4.83,66792.021,2.0,2.0,66792.021,66792.021,13828.575776
53521,2019,US,IN,BUSIN,GLASS,11.53,66716.719,1.0,1.0,66716.719,66716.719,5786.358977
58325,2019,WA,IN,CROPS,WOOLS,5.11,66566.014,2.0,2.0,66566.014,66566.014,13026.617221
62141,2019,WA,IN,WHOLE,AUXIL,2.57,66455.691,2.0,2.0,66455.691,66455.691,25858.245525
58098,2019,WA,IN,CONST,AIRTR,2.31,65213.761,3.0,3.0,65213.761,65213.761,28231.065368
10497,2019,CN,IN,RUBBE,PLAST,5.66,64945.213,2.0,2.0,64945.213,64945.213,11474.419258
59446,2019,WA,IN,LANDT,TRANS,8.28,64930.404,1.0,1.0,64930.404,64930.404,7841.836232
61249,2019,WA,IN,RETA1,CRUDE,4.65,64301.128,2.0,2.0,64301.128,64301.128,13828.19957
61233,2019,WA,IN,RETA1,BEVER,4.64,64231.861,2.0,2.0,64231.861,64231.861,13843.073491
58150,2019,WA,IN,CONST,LANDT,2.26,63847.486,3.0,3.0,63847.486,63847.486,28251.1
55643,2019,US,IN,POSTT,WHOLE,12.56,63767.072,1.0,1.0,63767.072,63767.072,5076.996178
10597,2019,CN,IN,TEXTI,MOTO1,5.63,63574.086,2.0,2.0,63574.086,63574.086,11292.02238
10591,2019,CN,IN,TEXTI,MACHI,5.59,63076.57,2.0,2.0,63076.57,63076.57,11283.822898
58207,2019,WA,IN,CONST,WEARI,2.23,62799.406,3.0,3.0,62799.406,62799.406,28161.16861
9449,2019,CN,IN,MACHI,DISTR,5.83,62707.073,2.0,2.0,62707.073,62707.073,10755.930189
10444,2019,CN,IN,RUBBE,COMPU,5.44,62409.405,2.0,2.0,62409.405,62409.405,11472.317096
59331,2019,WA,IN,LANDT,BIOG1,7.94,62208.517,1.0,1.0,62208.517,62208.517,7834.825819
63668,2019,WF,IN,CROPS,CONST,4.74,61788.515,2.0,2.0,61788.515,61788.515,13035.551688
10635,2019,CN,IN,TEXTI,WOODW,5.43,61278.556,2.0,2.0,61278.556,61278.556,11285.185267
10677,2019,CN,IN,VEGET,BEVER,1.51,60644.024,2.0,2.0,60644.024,60644.024,40161.605298
53497,2019,US,IN,BUSIN,COPP1,10.47,60578.982,1.0,1.0,60578.982,60578.982,5785.958166
58136,2019,WA,IN,CONST,FOOD3,2.11,59594.876,3.0,3.0,59594.876,59594.876,28244.017062
63676,2019,WF,IN,CROPS,HOTEL,4.57,59548.477,2.0,2.0,59548.477,59548.477,13030.301313
55621,2019,US,IN,POSTT,REALE,11.72,59511.006,1.0,1.0,59511.006,59511.006,5077.730887
55587,2019,US,IN,POSTT,LANDT,11.6,58870.085,1.0,1.0,58870.085,58870.085,5075.007328
9524,2019,CN,IN,MACHI,TEXTI,5.44,58520.253,2.0,2.0,58520.253,58520.253,10757.399449
62168,2019,WA,IN,WHOLE,FURNI,2.25,58193.78,2.0,2.0,58193.78,58193.78,25863.902222
61277,2019,WA,IN,RETA1,MEATA,4.18,57778.298,2.0,2.0,57778.298,57778.298,13822.55933
62208,2019,WA,IN,WHOLE,SEACO,2.23,57644.654,2.0,2.0,57644.654,57644.654,25849.620628
59397,2019,WA,IN,LANDT,MEDIC,7.33,57477.9,1.0,1.0,57477.9,57477.9,7841.459754
53470,2019,US,IN,BUSIN,93197,9.84,56906.917,1.0,1.0,56906.917,56906.917,5783.223272
10427,2019,CN,IN,RUBBE,BASIC,4.95,56803.273,2.0,2.0,56803.273,56803.273,11475.408687
10613,2019,CN,IN,TEXTI,PUBLI,5.03,56754.329,2.0,2.0,56754.329,56754.329,11283.166799
59420,2019,WA,IN,LANDT,PREC1,7.16,56137.199,1.0,1.0,56137.199,56137.199,7840.390922
59377,2019,WA,IN,LANDT,HEALT,7.13,55921.573,1.0,1.0,55921.573,55921.573,7843.137868
53565,2019,US,IN,BUSIN,RADIO,9.62,55655.398,1.0,1.0,55655.398,55655.398,5785.384407
58169,2019,WA,IN,CONST,OFFIC,1.97,55628.615,3.0,3.0,55628.615,55628.615,28237.875635
59424,2019,WA,IN,LANDT,RADIO,7.06,55330.796,1.0,1.0,55330.796,55330.796,7837.223229
58201,2019,WA,IN,CONST,TRAN1,1.96,55147.629,3.0,3.0,55147.629,55147.629,28136.545408
59431,2019,WA,IN,LANDT,RENTI,7.01,54967.242,1.0,1.0,54967.242,54967.242,7841.261341
62159,2019,WA,IN,WHOLE,ELEC8,2.12,54773.192,2.0,2.0,54773.192,54773.192,25836.411321
10450,2019,CN,IN,RUBBE,EDUCA,4.73,54292.095,2.0,2.0,54292.095,54292.095,11478.244186
9518,2019,CN,IN,MACHI,RUBBE,5.02,53916.598,2.0,2.0,53916.598,53916.598,10740.358167
10500,2019,CN,IN,RUBBE,PRINT,4.66,53485.871,2.0,2.0,53485.871,53485.871,11477.654721
10491,2019,CN,IN,RUBBE,PADDY,4.61,52939.755,2.0,2.0,52939.755,52939.755,11483.677874
62211,2019,WA,IN,WHOLE,SUGA1,2.04,52855.641,2.0,2.0,52855.641,52855.641,25909.627941
8446,2019,CN,IN,BASIC,FURNI,9.76,52515.565,1.0,1.0,52515.565,52515.565,5380.693135
10452,2019,CN,IN,RUBBE,ELECT,4.51,51785.26,2.0,2.0,51785.26,51785.26,11482.31929
58134,2019,WA,IN,CONST,FISH5,1.83,51643.418,3.0,3.0,51643.418,51643.418,28220.446995
61301,2019,WA,IN,RETA1,RENTI,3.73,51556.164,2.0,2.0,51556.164,51556.164,13822.027882
58119,2019,WA,IN,CONST,COPP1,1.82,51203.163,3.0,3.0,51203.163,51203.163,28133.606044
53472,2019,US,IN,BUSIN,ALUM1,8.83,51074.353,1.0,1.0,51074.353,51074.353,5784.184938
53591,2019,US,IN,BUSIN,WHEAT,8.75,50594.382,1.0,1.0,50594.382,50594.382,5782.215086
60655,2019,WA,IN,PUBLI,BUSIN,8.62,49763.167,1.0,1.0,49763.167,49763.167,5772.989211
58684,2019,WA,IN,FISHF,HOTEL,2.54,49722.253,2.0,2.0,49722.253,49722.253,19575.690157
60688,2019,WA,IN,PUBLI,FURNI,8.6,49634.547,1.0,1.0,49634.547,49634.547,5771.458953
58178,2019,WA,IN,CONST,PREC1,1.74,49027.269,3.0,3.0,49027.269,49027.269,28176.591379
61318,2019,WA,IN,RETA1,WHEAT,3.52,48703.615,2.0,2.0,48703.615,48703.615,13836.254261
61293,2019,WA,IN,RETA1,POULT,3.48,48146.277,2.0,2.0,48146.277,48146.277,13835.137069
58171,2019,WA,IN,CONST,PADDY,1.7,47931.699,3.0,3.0,47931.699,47931.699,28195.117059
58205,2019,WA,IN,CONST,VEGET,1.7,47862.086,3.0,3.0,47862.086,47862.086,28154.168235
63663,2019,WF,IN,CROPS,BUSIN,3.67,47848.93,2.0,2.0,47848.93,47848.93,13037.855586
55561,2019,US,IN,POSTT,EDUCA,9.4,47721.577,1.0,1.0,47721.577,47721.577,5076.763511
59334,2019,WA,IN,LANDT,BITUM,6.08,47633.86,1.0,1.0,47633.86,47633.86,7834.516447
8803,2019,CN,IN,CROPS,RAWMI,3.34,47445.158,2.0,2.0,47445.158,47445.158,14205.137126
10382,2019,CN,IN,RADIO,MEDIC,9.01,47056.923,1.0,1.0,47056.923,47056.923,5222.743951
9492,2019,CN,IN,MACHI,OFFIC,4.35,46716.224,2.0,2.0,46716.224,46716.224,10739.361839
61300,2019,WA,IN,RETA1,RECRE,3.34,46283.419,2.0,2.0,46283.419,46283.419,13857.311078
59453,2019,WA,IN,LANDT,WOODW,5.9,46229.536,1.0,1.0,46229.536,46229.536,7835.514576
62156,2019,WA,IN,WHOLE,CROPS,1.78,46069.675,2.0,2.0,46069.675,46069.675,25881.839888
59375,2019,WA,IN,LANDT,GASWO,5.84,45767.303,1.0,1.0,45767.303,45767.303,7836.866952
59417,2019,WA,IN,LANDT,PLAST,5.81,45515.71,1.0,1.0,45515.71,45515.71,7834.02926
62204,2019,WA,IN,WHOLE,RESEA,1.76,45411.109,2.0,2.0,45411.109,45411.109,25801.766477
9484,2019,CN,IN,MACHI,MOTOR,4.22,45374.552,2.0,2.0,45374.552,45374.552,10752.263507
58312,2019,WA,IN,CROPS,POULT,3.48,45294.711,2.0,2.0,45294.711,45294.711,13015.721552
59421,2019,WA,IN,LANDT,PRINT,5.77,45201.121,1.0,1.0,45201.121,45201.121,7833.816464
10606,2019,CN,IN,TEXTI,PAPER,3.97,44834.762,2.0,2.0,44834.762,44834.762,11293.390932
10423,2019,CN,IN,RUBBE,93197,3.9,44778.593,2.0,2.0,44778.593,44778.593,11481.690513
63661,2019,WF,IN,CROPS,BEVER,3.4,44366.631,2.0,2.0,44366.631,44366.631,13049.009118
9481,2019,CN,IN,MACHI,MEDIC,4.1,44104.899,2.0,2.0,44104.899,44104.899,10757.292439
10608,2019,CN,IN,TEXTI,PFERT,3.88,43854.988,2.0,2.0,43854.988,43854.988,11302.831959
58180,2019,WA,IN,CONST,PROCE,1.55,43681.047,3.0,3.0,43681.047,43681.047,28181.320645
9515,2019,CN,IN,MACHI,RENTI,4.04,43463.551,2.0,2.0,43463.551,43463.551,10758.304703
10446,2019,CN,IN,RUBBE,COPP1,3.74,42913.059,2.0,2.0,42913.059,42913.059,11474.079947
61230,2019,WA,IN,RETA1,ALUM1,3.1,42898.987,2.0,2.0,42898.987,42898.987,13838.382903
9490,2019,CN,IN,MACHI,NONME,3.97,42659.87,2.0,2.0,42659.87,42659.87,10745.559194
53494,2019,US,IN,BUSIN,COLLE,7.3,42256.662,1.0,1.0,42256.662,42256.662,5788.583836
62177,2019,WA,IN,WHOLE,MACHI,1.63,42129.956,2.0,2.0,42129.956,42129.956,25846.598773
62223,2019,WA,IN,WHOLE,WOOLS,1.62,41965.78,2.0,2.0,41965.78,41965.78,25904.802469
10478,2019,CN,IN,RUBBE,MEDIC,3.65,41939.51,2.0,2.0,41939.51,41939.51,11490.276712
61487,2019,WA,IN,SALEM,CONST,6.14,41866.092,1.0,1.0,41866.092,41866.092,6818.581759
10499,2019,CN,IN,RUBBE,PREC1,3.61,41467.769,2.0,2.0,41467.769,41467.769,11486.91662
59388,2019,WA,IN,LANDT,LIQUE,5.27,41295.913,1.0,1.0,41295.913,41295.913,7836.036622
9494,2019,CN,IN,MACHI,PADDY,3.82,41110.621,2.0,2.0,41110.621,41110.621,10761.94267
61510,2019,WA,IN,SALEM,MACHI,5.99,40812.053,1.0,1.0,40812.053,40812.053,6813.364441
9466,2019,CN,IN,MACHI,GLASS,3.73,40082.037,2.0,2.0,40082.037,40082.037,10745.854424
61287,2019,WA,IN,RETA1,OILSE,2.89,40054.037,2.0,2.0,40054.037,40054.037,13859.528374
9508,2019,CN,IN,MACHI,RADIO,3.69,39652.473,2.0,2.0,39652.473,39652.473,10745.927642
10581,2019,CN,IN,TEXTI,HEALT,3.51,39604.843,2.0,2.0,39604.843,39604.843,11283.431054
53534,2019,US,IN,BUSIN,LIQUE,6.81,39403.683,1.0,1.0,39403.683,39403.683,5786.15022
62149,2019,WA,IN,WHOLE,CERAM,1.52,39301.642,2.0,2.0,39301.642,39301.642,25856.343421
9445,2019,CN,IN,MACHI,COPP1,3.64,39120.227,2.0,2.0,39120.227,39120.227,10747.31511
58290,2019,WA,IN,CROPS,HEALT,2.99,38967.158,2.0,2.0,38967.158,38967.158,13032.494314
10342,2019,CN,IN,RADIO,AUXIL,7.44,38838.729,1.0,1.0,38838.729,38838.729,5220.259274
59386,2019,WA,IN,LANDT,LEATH,4.85,38028.349,1.0,1.0,38028.349,38028.349,7840.896701
58285,2019,WA,IN,CROPS,FISH5,2.9,37741.262,2.0,2.0,37741.262,37741.262,13014.228276
60735,2019,WA,IN,PUBLI,REALE,6.4,36958.652,1.0,1.0,36958.652,36958.652,5774.789375
9503,2019,CN,IN,MACHI,PREC1,3.41,36618.278,2.0,2.0,36618.278,36618.278,10738.497947
62151,2019,WA,IN,WHOLE,CHEM1,1.41,36540.212,2.0,2.0,36540.212,36540.212,25915.043972
59445,2019,WA,IN,LANDT,TRAN2,4.61,36172.228,1.0,1.0,36172.228,36172.228,7846.470282
9498,2019,CN,IN,MACHI,PFERT,3.35,36053.236,2.0,2.0,36053.236,36053.236,10762.16
53553,2019,US,IN,BUSIN,PAPER,6.18,35725.343,1.0,1.0,35725.343,35725.343,5780.799838
62157,2019,WA,IN,WHOLE,DAIRY,1.36,35172.428,2.0,2.0,35172.428,35172.428,25862.079412
55627,2019,US,IN,POSTT,RETA1,6.91,35052.079,1.0,1.0,35052.079,35052.079,5072.659768
58142,2019,WA,IN,CONST,GLASS,1.24,34947.318,3.0,3.0,34947.318,34947.318,28183.320968
61245,2019,WA,IN,RETA1,COLLE,2.51,34705.799,2.0,2.0,34705.799,34705.799,13827.011554
53507,2019,US,IN,BUSIN,ELEC4,5.95,34393.842,1.0,1.0,34393.842,34393.842,5780.477647
8464,2019,CN,IN,BASIC,POSTT,6.38,34308.61,1.0,1.0,34308.61,34308.61,5377.525078
10462,2019,CN,IN,RUBBE,HEALT,2.98,34249.993,2.0,2.0,34249.993,34249.993,11493.286242
8476,2019,CN,IN,BASIC,WHOLE,6.34,34128.324,1.0,1.0,34128.324,34128.324,5383.016404
59410,2019,WA,IN,LANDT,PADDY,4.34,34010.285,1.0,1.0,34010.285,34010.285,7836.471198
58153,2019,WA,IN,CONST,LIQUE,1.2,33810.838,3.0,3.0,33810.838,33810.838,28175.698333
62206,2019,WA,IN,WHOLE,RUBBE,1.3,33681.617,2.0,2.0,33681.617,33681.617,25908.936154
10517,2019,CN,IN,RUBBE,SUPPO,2.92,33546.905,2.0,2.0,33546.905,33546.905,11488.666096
61314,2019,WA,IN,RETA1,TRAN2,2.41,33415.168,2.0,2.0,33415.168,33415.168,13865.214938
58682,2019,WA,IN,FISHF,FISHF,1.7,33237.461,2.0,2.0,33237.461,33237.461,19551.447647
61310,2019,WA,IN,RETA1,SUPPO,2.4,33217.524,2.0,2.0,33217.524,33217.524,13840.635
9527,2019,CN,IN,MACHI,TRAN2,3.08,33081.03,2.0,2.0,33081.03,33081.03,10740.594156
55596,2019,US,IN,POSTT,MEMBE,6.51,33064.364,1.0,1.0,33064.364,33064.364,5079.011367
58267,2019,WA,IN,CROPS,93197,2.46,32109.444,2.0,2.0,32109.444,32109.444,13052.619512
10596,2019,CN,IN,TEXTI,MEMBE,2.79,31500.151,2.0,2.0,31500.151,31500.151,11290.376703
53509,2019,US,IN,BUSIN,ELECT,5.43,31413.361,1.0,1.0,31413.361,31413.361,5785.149355
58099,2019,WA,IN,CONST,ALUM1,1.11,31273.353,3.0,3.0,31273.353,31273.353,28174.191892
10471,2019,CN,IN,RUBBE,LIQUE,2.72,31191.264,2.0,2.0,31191.264,31191.264,11467.376471
67175,2019,WM,IN,CONST,BUSIN,3.71,31141.307,1.0,1.0,31141.307,31141.307,8393.883288
9534,2019,CN,IN,MACHI,WHOLE,2.88,30976.316,2.0,2.0,30976.316,30976.316,10755.665278
29148,2019,ID,IN,VEGET,FOOD5,5.73,30806.293,1.0,1.0,30806.293,30806.293,5376.316405
9532,2019,CN,IN,MACHI,WEARI,2.86,30718.695,2.0,2.0,30718.695,30718.695,10740.802448
61280,2019,WA,IN,RETA1,MEDIC,2.18,30225.619,2.0,2.0,30225.619,30225.619,13864.962844
8475,2019,CN,IN,BASIC,WASTE,5.58,30013.467,1.0,1.0,30013.467,30013.467,5378.757527
55560,2019,US,IN,POSTT,DISTR,5.9,29927.186,1.0,1.0,29927.186,29927.186,5072.404407
10407,2019,CN,IN,RADIO,RUBBE,5.73,29901.337,1.0,1.0,29901.337,29901.337,5218.383421
59383,2019,WA,IN,LANDT,KEROS,3.78,29632.356,1.0,1.0,29632.356,29632.356,7839.247619
60736,2019,WA,IN,PUBLI,RECRE,5.08,29317.404,1.0,1.0,29317.404,29317.404,5771.14252
10681,2019,CN,IN,VEGET,HOTEL,0.73,29305.79,2.0,2.0,29305.79,29305.79,40144.917808
61256,2019,WA,IN,RETA1,ELEC5,2.11,29217.756,2.0,2.0,29217.756,29217.756,13847.277725
61546,2019,WA,IN,SALEM,TRANS,4.28,29145.244,1.0,1.0,29145.244,29145.244,6809.636449
55619,2019,US,IN,POSTT,RADIO,5.72,29057.301,1.0,1.0,29057.301,29057.301,5079.947727
61540,2019,WA,IN,SALEM,SALEM,4.26,29039.177,1.0,1.0,29039.177,29039.177,6816.708216
58128,2019,WA,IN,CONST,ELEC4,1.03,28998.051,3.0,3.0,28998.051,28998.051,28153.447573
8453,2019,CN,IN,BASIC,MEDIC,5.35,28790.645,1.0,1.0,28790.645,28790.645,5381.428972
9436,2019,CN,IN,MACHI,CERAM,2.67,28700.942,2.0,2.0,28700.942,28700.942,10749.416479
10611,2019,CN,IN,TEXTI,PRINT,2.52,28422.393,2.0,2.0,28422.393,28422.393,11278.727381
53528,2019,US,IN,BUSIN,KEROS,4.9,28345.267,1.0,1.0,28345.267,28345.267,5784.748367
62148,2019,WA,IN,WHOLE,CATTL,1.09,28162.61,2.0,2.0,28162.61,28162.61,25837.256881
59404,2019,WA,IN,LANDT,NFERT,3.58,28048.551,1.0,1.0,28048.551,28048.551,7834.790782
55622,2019,US,IN,POSTT,RECRE,5.51,27982.566,1.0,1.0,27982.566,27982.566,5078.505626
9443,2019,CN,IN,MACHI,COMPU,2.58,27784.342,2.0,2.0,27784.342,27784.342,10769.124806
63667,2019,WF,IN,CROPS,CHEM1,2.12,27607.447,2.0,2.0,27607.447,27607.447,13022.38066
59401,2019,WA,IN,LANDT,NAPHT,3.51,27551.514,1.0,1.0,27551.514,27551.514,7849.434188
8793,2019,CN,IN,CROPS,FOOD5,1.93,27498.73,2.0,2.0,27498.73,27498.73,14248.046632
10456,2019,CN,IN,RUBBE,FOOD5,2.39,27470.675,2.0,2.0,27470.675,27470.675,11494.006276
61237,2019,WA,IN,RETA1,BRICK,1.98,27361.117,2.0,2.0,27361.117,27361.117,13818.74596
8785,2019,CN,IN,CROPS,ANIMA,1.91,27205.749,2.0,2.0,27205.749,27205.749,14243.847644
10513,2019,CN,IN,RUBBE,SALEM,2.36,27147.98,2.0,2.0,27147.98,27147.98,11503.381356
10526,2019,CN,IN,RUBBE,WHEAT,2.34,26852.517,2.0,2.0,26852.517,26852.517,11475.434615
10425,2019,CN,IN,RUBBE,ALUM1,2.34,26837.222,2.0,2.0,26837.222,26837.222,11468.898291
62063,2019,WA,IN,VEGET,BIOGA,0.63,26696.984,2.0,2.0,26696.984,26696.984,42376.165079
53544,2019,US,IN,BUSIN,NAPHT,4.55,26318.82,1.0,1.0,26318.82,26318.82,5784.356044
58294,2019,WA,IN,CROPS,LANDT,2.02,26317.363,2.0,2.0,26317.363,26317.363,13028.397525
59353,2019,WA,IN,LANDT,CRUDE,3.33,26099.502,1.0,1.0,26099.502,26099.502,7837.688288
61319,2019,WA,IN,RETA1,WOODW,1.88,26065.678,2.0,2.0,26065.678,26065.678,13864.72234
60728,2019,WA,IN,PUBLI,PRINT,4.51,26015.126,1.0,1.0,26015.126,26015.126,5768.320621
61241,2019,WA,IN,RETA1,CEREA,1.86,25758.145,2.0,2.0,25758.145,25758.145,13848.465054
10501,2019,CN,IN,RUBBE,PROCE,2.24,25698.495,2.0,2.0,25698.495,25698.495,11472.542411
61295,2019,WA,IN,RETA1,PROCE,1.85,25625.55,2.0,2.0,25625.55,25625.55,13851.648649
59398,2019,WA,IN,LANDT,MEMBE,3.26,25516.158,1.0,1.0,25516.158,25516.158,7827.042331
10629,2019,CN,IN,TEXTI,TRANS,2.25,25410.25,2.0,2.0,25410.25,25410.25,11293.444444
55583,2019,US,IN,POSTT,HOTEL,4.99,25353.282,1.0,1.0,25353.282,25353.282,5080.818036
59370,2019,WA,IN,LANDT,FOOD5,3.23,25310.909,1.0,1.0,25310.909,25310.909,7836.194737
8444,2019,CN,IN,BASIC,FOOD3,4.65,25014.421,1.0,1.0,25014.421,25014.421,5379.445376
61529,2019,WA,IN,SALEM,PUBLI,3.65,24842.188,1.0,1.0,24842.188,24842.188,6806.078904
60721,2019,WA,IN,PUBLI,PAPER,4.29,24751.111,1.0,1.0,24751.111,24751.111,5769.489744
58208,2019,WA,IN,CONST,WHEAT,0.88,24686.979,3.0,3.0,24686.979,24686.979,28053.385227
