trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
12964,2020,US,US,NONME,RAILW,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7333,2020,US,US,FOOD3,PROCE,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2020,US,US,AVIAT,CATTL,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6879,2020,US,US,FISH5,FISHF,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17478,2020,US,US,RUBBE,PRECI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16704,2020,US,US,RECRE,NFERT,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15808,2020,US,US,PRINT,STONE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9521,2020,US,US,INSUR,ELEC7,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12812,2020,US,US,NONFE,LIQUE,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17991,2020,US,US,SECO9,FORES,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17594,2020,US,US,SALEM,HYDRO,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481,2020,US,US,GLASS,CATTL,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,2020,US,US,DAIRY,INERT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,2020,US,US,CHEMI,WOODW,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8885,2020,US,US,HOTEL,BLAST,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2020,US,US,BEVER,TRAN2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,2020,US,US,HEAVY,CROPS,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,2020,US,US,BLAST,COKEO,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9883,2020,US,US,KERO1,COPPE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,2020,US,US,BITUM,SUPPO,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12350,2020,US,US,NAPHT,FABRI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,2020,US,US,FOOD2,BASIC,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19026,2020,US,US,TEXT1,PULP5,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16095,2020,US,US,RADIO,ELEC5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15226,2020,US,US,POSTT,AVIAT,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7433,2020,US,US,FOOD4,FISHF,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9696,2020,US,US,INTER,ETHAN,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14845,2020,US,US,PLAS1,COPPE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2020,US,US,AVIAT,VEGET,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21304,2020,US,US,WOOLS,FOOD3,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,2020,US,US,ELEC5,INERT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17635,2020,US,US,SALEM,PARAF,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,2020,US,US,CHEMI,NONSP,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11360,2020,US,US,MEATA,COMPU,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16292,2020,US,US,RAILW,PAPE3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,2020,US,US,FURNI,ETHAN,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,2020,US,US,COKEO,CONST,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12972,2020,US,US,NONME,RETAI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20471,2020,US,US,WHEAT,WEARI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,2020,US,US,BIOGA,VEGE1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19755,2020,US,US,TRANS,MEAT4,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19820,2020,US,US,URANI,COMPU,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16193,2020,US,US,RADIO,SUBBI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,2020,US,US,COPPE,BEVER,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17570,2020,US,US,SALEM,ELEC6,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17606,2020,US,US,SALEM,LIGNI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,2020,US,US,BIODI,DISTR,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12718,2020,US,US,NONF1,ELEC5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9452,2020,US,US,INLAN,SECO9,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6136,2020,US,US,ELEC8,RAILW,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,2020,US,US,FOUND,MEAT4,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,2020,US,US,MEMBE,PADDY,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10333,2020,US,US,LEADZ,NONME,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,2020,US,US,ELE11,BIOGA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19327,2020,US,US,TEXTI,NONF1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5266,2020,US,US,ELEC3,ETHAN,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5319,2020,US,US,ELEC3,OILHA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,2020,US,US,AUXIL,GASWO,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11626,2020,US,US,MEATP,POSTT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21271,2020,US,US,WOODW,SUGAR,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20611,2020,US,US,WHITE,WASTE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,2020,US,US,CATTL,ELEC4,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9972,2020,US,US,KEROS,CEREA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11705,2020,US,US,MEDIC,ELEC1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10865,2020,US,US,LUBRI,INTER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5700,2020,US,US,ELEC5,TRAN1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12446,2020,US,US,NATUR,FOOD4,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15569,2020,US,US,PREC1,TEXTI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17294,2020,US,US,RETA1,TOBAC,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19653,2020,US,US,TRAN1,WHITE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21044,2020,US,US,WOOD2,LEATH,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14545,2020,US,US,PFERT,CHEMI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,2020,US,US,ELE11,MEAT4,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,2020,US,US,BIOGA,SUBBI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12645,2020,US,US,NFERT,PAPER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8600,2020,US,US,GLASS,VEGE1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19181,2020,US,US,TEXT2,PIGS9,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18051,2020,US,US,SEWAG,COKE1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9788,2020,US,US,INTER,STEAM,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5855,2020,US,US,ELEC6,TRAN2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6196,2020,US,US,ELEC9,COMPU,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13003,2020,US,US,NONSP,ANTHR,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11591,2020,US,US,MEATP,KEROS,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20437,2020,US,US,WHEAT,PAPER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10538,2020,US,US,LIQUE,AVIAT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,2020,US,US,CHEM1,COALT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18072,2020,US,US,SEWAG,ELEC6,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7371,2020,US,US,FOOD3,WHITE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,2020,US,US,ELEC6,HEAVY,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5895,2020,US,US,ELEC7,COPP1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,2020,US,US,DAIRY,SALEM,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910,2020,US,US,ELEC7,FISH5,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10370,2020,US,US,LEATH,BEVER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7525,2020,US,US,FOOD4,SUGAR,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,2020,US,US,FOOD2,AIRTR,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21310,2020,US,US,WOOLS,INSUR,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15440,2020,US,US,POULT,MEDIC,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8001,2020,US,US,FOUND,BIOGA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,2020,US,US,ELE12,CEREA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17225,2020,US,US,RETA1,LEAD1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18416,2020,US,US,STONE,PLAST,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10607,2020,US,US,LIQUE,INTER,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18534,2020,US,US,SUBBI,TRAN2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,2020,US,US,BIOG1,CEREA,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12415,2020,US,US,NATUR,COKIN,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16229,2020,US,US,RAILW,CHEM1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19162,2020,US,US,TEXT2,NAPHT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20977,2020,US,US,WOOD2,BITU1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20149,2020,US,US,WASTE,MEATC,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6266,2020,US,US,ELEC9,RENTI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,2020,US,US,BIOGA,REFIN,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7770,2020,US,US,FOODW,LEATH,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,2020,US,US,FABRI,ALUMI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,2020,US,US,DISTR,ALUMI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,2020,US,US,BLAST,PRECI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7791,2020,US,US,FOODW,NONSP,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4928,2020,US,US,ELEC1,ETHAN,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,2020,US,US,BIODI,BRICK,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5826,2020,US,US,ELEC6,PROCE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2020,US,US,ANTHR,RAILW,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,2020,US,US,ELEC1,OILHA,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17739,2020,US,US,SANDC,FABRI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10895,2020,US,US,LUBRI,OILSE,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5339,2020,US,US,ELEC3,PRECI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,2020,US,US,BIODI,LIGNI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8510,2020,US,US,GLASS,FISH5,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,2020,US,US,PAPE3,VEGE1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15127,2020,US,US,PLAS2,STONE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9842,2020,US,US,IRONO,MACHI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,2020,US,US,COKEO,FURNI,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7703,2020,US,US,FOODW,BITU1,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4418,2020,US,US,DISTR,STEAM,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20122,2020,US,US,WASTE,FOUND,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10862,2020,US,US,LUBRI,INERT,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18670,2020,US,US,SUGAR,HOTEL,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17827,2020,US,US,SANDC,WHITE,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8149,2020,US,US,FURNI,ELE12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10558,2020,US,US,LIQUE,COKEO,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6413,2020,US,US,ELECT,PROCE,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,2020,US,US,CERAM,TEXTI,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16298,2020,US,US,RAILW,PLAS2,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,2020,US,US,BUSIN,BUSIN,385049.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18312,2020,US,US,STEAM,PRECI,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18041,2020,US,US,SEWAG,BLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,2020,US,US,ALUM1,LANDT,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,2020,US,US,BLAST,RESEA,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16295,2020,US,US,RAILW,PATEN,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12381,2020,US,US,NAPHT,TEXTI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2020,US,US,ALUMI,PUBLI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21014,2020,US,US,WOOD2,ETHAN,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18209,2020,US,US,STEAM,BITUM,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19801,2020,US,US,TRANS,STONE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2020,US,US,AUXIL,COKE1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5753,2020,US,US,ELEC6,ELEC4,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10095,2020,US,US,LANDT,FOOD1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13709,2020,US,US,PAPE1,CROPS,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14356,2020,US,US,PARAF,BITU1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13699,2020,US,US,PAPE1,CHEMI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2020,US,US,AUXIL,BLAST,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15104,2020,US,US,PLAS2,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12431,2020,US,US,NATUR,ELEC3,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,2020,US,US,PREC1,EDUCA,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,2020,US,US,CROPS,LIQUE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17379,2020,US,US,RUBBE,COALT,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13347,2020,US,US,OILHA,BRICK,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,2020,US,US,ELEC1,MEATA,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18282,2020,US,US,STEAM,MEATP,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9976,2020,US,US,KEROS,CROPS,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9909,2020,US,US,KERO1,FORES,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,2020,US,US,CEMEN,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15728,2020,US,US,PRINT,GASWO,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18603,2020,US,US,SUGA1,RAILW,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10187,2020,US,US,LANDT,SECO9,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9455,2020,US,US,INLAN,STONE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12313,2020,US,US,MOTOR,SUGA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15926,2020,US,US,PUBLI,ELE11,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10936,2020,US,US,LUBRI,TEXT2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8897,2020,US,US,HOTEL,COKIN,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14938,2020,US,US,PLAS1,PROCE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13554,2020,US,US,OILSE,PIGS9,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13544,2020,US,US,OILSE,MEAT4,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7740,2020,US,US,FOODW,ETHAN,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,2020,US,US,FOUND,BIODI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12334,2020,US,US,NAPHT,ALUM1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12243,2020,US,US,MOTOR,LEAD1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443,2020,US,US,OILHA,PIGS9,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20264,2020,US,US,WEARI,ELECT,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,2020,US,US,CEREA,LANDT,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16482,2020,US,US,REALE,ETHAN,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12550,2020,US,US,NATUR,WHITE,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19677,2020,US,US,TRAN2,RADIO,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18429,2020,US,US,STONE,SANDC,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11180,2020,US,US,MEAT1,PAPER,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,2020,US,US,BRICK,WEARI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5442,2020,US,US,ELEC4,FOODW,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6565,2020,US,US,FABRI,GASWO,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20255,2020,US,US,WEARI,ELE11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11520,2020,US,US,MEATC,TEXTI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2020,US,US,CATTL,SUPPO,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15987,2020,US,US,PUBLI,PLAST,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9866,2020,US,US,IRONO,RUBBE,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9102,2020,US,US,HYDRO,LIGNI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19577,2020,US,US,TRAN1,MEATA,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8389,2020,US,US,GASDI,PATEN,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14377,2020,US,US,PARAF,ELEC5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19061,2020,US,US,TEXT1,WHEAT,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12035,2020,US,US,MOTO1,ELE12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,2020,US,US,HEALT,PATEN,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15364,2020,US,US,POSTT,SECO9,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3568,2020,US,US,COPP1,FOOD5,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8459,2020,US,US,GASWO,RAILW,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105,2020,US,US,WASTE,ELEC6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21079,2020,US,US,WOOD2,PLANT,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19488,2020,US,US,TOBAC,WOODW,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5545,2020,US,US,ELEC4,WOOD1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8895,2020,US,US,HOTEL,COKE1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13325,2020,US,US,OFFIC,WHITE,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2020,US,US,ANTHR,WHOLE,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,2020,US,US,BIODI,LEATH,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20807,2020,US,US,WOOD1,BIOG1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10261,2020,US,US,LEAD1,MEDIC,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14420,2020,US,US,PARAF,NONSP,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2020,US,US,BIOG1,TEXTI,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8593,2020,US,US,GLASS,SUGA1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15650,2020,US,US,PRECI,RETAI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13286,2020,US,US,OFFIC,PLAST,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9453,2020,US,US,INLAN,SEWAG,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,2020,US,US,ELECT,ELE12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20527,2020,US,US,WHITE,FORES,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12509,2020,US,US,NATUR,PREC1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4461,2020,US,US,EDUCA,COKE1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14810,2020,US,US,PLANT,WHOLE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11263,2020,US,US,MEAT4,FISHF,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9015,2020,US,US,HOTEL,SECO9,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6470,2020,US,US,ETHAN,GASDI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,2020,US,US,MEAT4,MEDIC,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10914,2020,US,US,LUBRI,PULP5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8954,2020,US,US,HOTEL,LIQUI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12924,2020,US,US,NONME,LIQUI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18295,2020,US,US,STEAM,OILSE,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13666,2020,US,US,PADDY,SUPPO,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6430,2020,US,US,ELECT,SECO9,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12804,2020,US,US,NONFE,FURNI,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5030,2020,US,US,ELEC1,TEXT2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,2020,US,US,ELEC6,CERAM,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
